mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
0.49555784270625286,0.45911677278505514,0.46020023418495004,0.5987824679030916,0.12470175230850764,0.5023494321077685,0.4944678980393962,0.7274339630101345,0.3053451707148434,0.0261931270251061,1.0537564865057818,0.04392233993346291,0.515427133379435,0.9664785446695321,0.1259494119474257,0.7299852436771852,0.19220978254691298,0.48732429158774027,0.13666004185346675,0.5985724794803532,0.8147550405356867,0.9419135263065794,0.6689254423996599,0.9006045538945153,0.9772501143945493,0.21282237602810825,0.8655997437010892,0.8222988969145869,1.0312981872859588,0.42283663968692675
0.3936037297519084,0.38868033960781306,0.37532033920971647,0.4489127049309843,0.15283487911180205,0.6713525860654956,0.6630584438363435,0.8944234416767897,0.21293731142777653,0.22033761845656719,0.9873856827434203,0.26788449379013923,0.5947171009540033,0.8668292292081369,0.3130963423302097,0.5060781081989857,0.12715643928328596,0.12860226412633988,0.3006545089944085,0.3514440984839108,0.919176436538238,1.3921755666129492,0.7532576522150011,0.9115293368079113,0.593854229663751,0.10111562570824177,0.927232840431047,0.7925443352019859,0.6471042019041962,0.17594967094987907
0.3236098224022913,0.41347912904507217,0.2835747297802041,0.4123761770950545,0.3495991242639211,0.4394195252575298,0.6951777807101467,0.7736284231482978,0.013076939025724012,0.08290095310878078,1.204018052805528,0.1518371386360995,0.569748075413232,0.8714089715851441,0.09525972215206444,0.6892660352937243,0.2979319398002726,0.4520407501022899,0.39466664851535393,0.6335526975972334,0.8832135328479894,1.294608809704264,0.6523044641959159,0.907836672252669,0.31061882031965254,0.04813841554046412,0.946371714607323,0.779919315277859,0.9542995064738289,0.07473331190178899
0.38297010945956533,0.6152614053646658,0.3638259293705082,0.38023442896774035,0.30368258446699353,0.4159216867527543,0.7684675437124932,0.9948151705482574,0.13365457682539497,0.2720202437950442,1.2533676675961833,0.046575860972220176,0.6735650253170774,1.0215834185303367,0.14288140716984535,0.557837910273086,0.0888803199903384,0.3369875041465176,0.24465455816143925,0.7377447132315496,0.8806059445598062,1.066384425706995,0.698965045760758,0.8215762861991713,0.8090944223292262,0.004075831372607047,0.8326979862200398,0.8116388946878134,0.2840151730911755,0.5997835266407945
0.2727105523524902,0.623007779605004,0.27090032896238586,0.37102215530023497,0.25180249488667306,0.4469456729693881,0.823107504750242,0.8257279813155389,0.26275694099831765,0.29508111570917833,1.1159176931346126,0.31597457314828997,0.5728806079649977,0.8520091026338678,0.33163795023035064,0.6394832773323935,0.1249359007194065,0.23726173890960062,0.07031592572563676,0.7626439095726785,0.8385338937958218,0.9934027356636104,0.6628282189153604,0.8644904322256173,0.8717345461451649,0.1566374791006743,0.7076200522521022,0.8052150204141773,0.7381549869559993,0.3544273286971275
0.4374370100859899,0.4906003501714943,0.41619154353698085,0.4489627628532991,0.22858587042877107,0.4132158591542862,0.9393695848386964,0.9931413632310727,0.24026431223167277,0.09534723261921738,1.0723379932333386,0.0022800357681734295,0.7204995688447395,0.7538655634934993,0.21917418152354648,1.1261185739684194,0.1529847425624118,0.5217576630968161,0.41683412179819296,0.32330044664094726,0.8442316877579994,1.2336943503849434,0.7331380327766293,0.7607060389928886,0.4484410189648712,0.18269314786136864,0.9998799021104552,0.7361049620948633,1.000727916866982,0.23486762178805862
0.4102504331850662,0.6318376163509466,0.3978315813802623,0.4416692264295466,0.15712073115747816,0.31911042698635206,0.8834274524391431,1.0894041301852164,0.13909196845612926,0.26368371006168595,1.3281779376134404,0.08320973643563517,0.8152193479880087,0.8349293750365986,0.09781134725876414,0.799169873063659,0.19992329910077966,0.30082572626314547,0.14904075914055692,0.8037824014163522,0.7963730159478132,1.1067172419709612,0.6799371128165863,0.8210645647187459,0.836227238983215,0.0926817138124496,1.0006576810699805,0.7768704996026878,0.8033463591471255,0.22936090325715924
0.6218476907139553,0.6764670764178408,0.6138145936114192,0.6244359176352602,0.20994913159342102,0.2697862790279124,0.6907191133366551,0.6212291309109184,0.020614861402702248,0.5212166354471715,1.068217174900935,0.5345965337524907,0.8630768045765926,0.8335760013441514,0.295670449531185,0.5228736231385792,0.05249572004830024,0.22610518150081074,0.3687020459754263,0.6540648399584237,0.9762632753704716,1.3910284797194088,0.8781966220119245,0.944544122786111,0.9301135798256689,0.10533887785254631,0.9683904567327954,0.7528316704185073,1.2039297640856217,0.0249192125050569
0.6010714490781086,0.5355957300119236,0.5802740405362979,0.6073206030242873,0.19426126944441668,0.1966538281256113,0.8600530355371643,0.8688689848100977,0.06290333678717973,0.33276456371665314,1.1647651896759044,0.3474447309885046,0.8153947033701262,0.9032915023118818,0.26053901150051106,0.8084766275010192,0.1964079778317841,0.301607762584093,0.27015448234913025,0.8425106446888669,1.0255635069468128,1.2169171861357684,0.8807150623372265,0.9821766999582267,0.8491445051301653,0.05964229376767266,0.969464243338724,0.7029292105021502,0.7782066915968541,0.4760866730456591
0.3914631886871651,0.41914627196606546,0.3902907414703643,0.4447930350080012,0.14647357800138947,0.449475154504028,0.8577633089162503,0.8847578455567748,0.01883145291113124,0.14852641256737478,1.1211997088932337,0.14821750578179652,0.5863314321847757,0.8536623353413584,0.20539536642784317,0.6815965298544687,0.0014182267825120264,0.2485603106251088,0.26825027091791814,0.7274189688730583,0.9485488344643129,1.1505951127311123,0.7852908949860186,0.9167429029063715,0.4970914853738753,0.13891491319437163,0.8653527886643666,0.8859775938243025,0.5666777485581024,0.3087114096887788
0.29535319243136093,0.5685025442330907,0.26856386302538343,0.37575086950682646,0.27307285429547035,0.270327572534813,0.6702373114647184,1.0660201887748821,0.20855820398877817,0.4900661346780649,1.1550354978752366,0.039063389954787434,0.46696131223357396,0.9153570039650005,0.0869954221611837,0.6391837817785095,0.2733942283129509,0.5952922623510359,0.229771975379093,0.48402608160545774,0.7794726892129957,1.219972016457255,0.5891963545313876,0.7325728873029062,0.6170065508592387,0.17548088929867958,0.7823583597965729,1.145110369429491,0.9633497408723136,0.04280138218676592
0.158899970960796,0.5859780007164614,0.16240368236475541,0.23010582691956125,0.19885533789571594,0.2900601538749105,0.7287527568976222,0.8662456096689719,0.04767923689331723,0.27758566398510526,1.3419934567280143,0.476447958050814,0.768422105136111,1.0171535128950646,0.40990705267472566,0.44334200060034706,0.20078042743151642,0.3375834831640301,0.034667463383886425,0.8493341659282407,0.8588080513191226,1.012276304413619,0.7177810919597891,0.8924810029771398,0.6879399408975537,0.14923700454052974,0.9207629099941161,0.9192653005479602,0.4064937254254215,0.33867815520083205
0.5207544735931082,0.2605129729647151,0.4762550929826768,0.5910868306054493,0.19539593177380887,0.5514204641991292,0.5651273223009836,0.7925708042904765,0.3503275936997523,0.22685542563523312,1.2197220108227862,0.08343142613962855,0.7987494781791294,0.9295035561332763,0.10528088755597118,0.7354590291711215,0.03229761786803974,0.453522825249989,0.09831173972018435,0.5317514937418563,0.9173460997537922,1.1737461969330525,0.7086816643657363,0.9696706873186504,0.8356225886459496,0.16460603444312594,1.0130391295269556,0.680832071020165,0.9257483879253929,0.3048697739030829
0.2657452045020509,0.452925755112878,0.27964180506167197,0.30037832995348374,0.5748105545731226,0.40560711094677276,0.7493247231719067,0.7841254698877296,0.1967609841149079,0.4987931205742685,1.1082420871850174,0.14121600489157823,0.5735690981918757,0.8023058368443716,0.11176463075007513,0.604028886668218,0.14728473430554248,0.45496828636448666,0.2477649565616096,0.44557350799159057,0.9176991745099704,1.0646893201604444,0.7731633028814782,0.84774975578289,0.5615722194617445,0.057296707430890596,0.605642578892023,1.0148599403070304,0.8634804993095014,0.34705138610359143
0.14068941043193736,0.5343415982192147,0.1586822683886532,0.24031685237004383,0.267421313876349,0.34821686542312424,0.8268430959835856,0.884628139100895,0.28331255098768154,0.10534209586978951,1.2453847824420587,0.12681416682901,0.6029711188850089,0.983025814485873,0.42333447547358094,0.5974692037970681,0.23236363258647544,0.24655550475114094,0.06929832426145428,1.0639069307356113,0.8443248519881681,1.2012451861150375,0.6711629094922084,0.9022424679569088,0.7938776668457861,0.0751946325679229,0.8474166434117198,0.9374577956800977,0.4387741170670995,0.45752059151114655
